Num intranidal nodes,Num nodes,Num intranidal vessels,Injection location,Injection pressure (mmHg),Num vessels,Flow min (mL/min),Flow mean (mL/min),Flow max (mL/min),Pressure min (mmHg),Pressure mean (mmHg),Pressure max (mmHg),Resistance min (mmHg*min/mL),Resistance mean (mmHg*min/mL),Resistance max (mmHg*min/mL),Radius min (cm),Radius mean (cm),Radius max (cm),Length min (cm),Length mean (cm),Length max (cm),Num fistulous,Fistulous flow min (mL/min),Fistulous flow mean (mL/min),Fistulous flow max (mL/min),Fistulous pressure min (mmHg),Fistulous pressure mean (mmHg),Fistulous pressure max (mmHg),Fistulous resistance min (mmHg*min/mL),Fistulous resistance mean (mmHg*min/mL),Fistulous resistance max (mmHg*min/mL),Fistulous radius min (cm),Fistulous radius mean (cm),Fistulous radius max (cm),Fistulous length min (cm),Fistulous length mean (cm),Fistulous length max (cm),Num plexiform,Plexiform flow min (mL/min),Plexiform flow mean (mL/min),Plexiform flow max (mL/min),Plexiform pressure min (mmHg),Plexiform pressure mean (mmHg),Plexiform pressure max (mmHg),Plexiform resistance min (mmHg*min/mL),Plexiform resistance mean (mmHg*min/mL),Plexiform resistance max (mmHg*min/mL),Plexiform radius min (cm),Plexiform radius mean (cm),Plexiform radius max (cm),Plexiform length min (cm),Plexiform length mean (cm),Plexiform length max (cm),Num intranidal,Intranidal flow min (mL/min),Intranidal flow mean (mL/min),Intranidal flow max (mL/min),Intranidal pressure min (mmHg),Intranidal pressure mean (mmHg),Intranidal pressure max (mmHg),Intranidal resistance min (mmHg*min/mL),Intranidal resistance mean (mmHg*min/mL),Intranidal resistance max (mmHg*min/mL),Intranidal radius min (cm),Intranidal radius mean (cm),Intranidal radius max (cm),Intranidal length min (cm),Intranidal length mean (cm),Intranidal length max (cm),Num feeder,Feeder flow min (mL/min),Feeder flow mean (mL/min),Feeder flow max (mL/min),Feeder pressure min (mmHg),Feeder pressure mean (mmHg),Feeder pressure max (mmHg),Feeder resistance min (mmHg*min/mL),Feeder resistance mean (mmHg*min/mL),Feeder resistance max (mmHg*min/mL),Feeder radius min (cm),Feeder radius mean (cm),Feeder radius max (cm),Feeder length min (cm),Feeder length mean (cm),Feeder length max (cm),Num drainer,Drainer flow min (mL/min),Drainer flow mean (mL/min),Drainer flow max (mL/min),Drainer pressure min (mmHg),Drainer pressure mean (mmHg),Drainer pressure max (mmHg),Drainer resistance min (mmHg*min/mL),Drainer resistance mean (mmHg*min/mL),Drainer resistance max (mmHg*min/mL),Drainer radius min (cm),Drainer radius mean (cm),Drainer radius max (cm),Drainer length min (cm),Drainer length mean (cm),Drainer length max (cm),Feeder total flow (mL/min),Drainer total flow (mL/min),Min rupture risk (%),Mean rupture risk (%),Max rupture risk (%),Percent filled (%),Percent filled post-injection (%),Blood pressure hypotension,CVP pressure,Cardiac phase,Num columns,Num compartments,Num cross vessels,Fistula compartment index,Occluded,Error
837,851,1077,DV3,30,1098,0.006,2.8313,224.3071,0.0025,5.9528,39.6747,0.0,5.5912,136.9099,0.01,0.0145,1,0.05,0.215,25,6,25.971,27.2407,29.7807,9.0426,9.4847,10.369,0.3482,0.3482,0.3482,0.02,0.02,0.02,0.05,0.05,0.05,1071,0.006,1.0695,3.877,0.0334,5.9583,21.5984,5.5709,5.5709,5.5709,0.01,0.01,0.01,0.05,0.05,0.05,1077,0.006,1.2153,29.7807,0.0334,5.978,21.5984,0.3482,5.5418,5.5709,0.01,0.0101,0.02,0.05,0.05,0.05,3,0.052,72.9781,139.0173,1.132,3.384,7.1248,0.0081,45.6473,136.9099,0.0125,0.0958,0.15,3,3.9667,5.2,3,10.7387,72.9781,136.0293,0.0153,0.1041,0.194,0.0014,0.0014,0.0014,0.25,0.25,0.25,5,5.0,5,218.9344346328863,218.93443463283228,0,16.2592,57.795,5.1996,18.3844,moderate,elevated,average,5,5,50,2,AF3,[3.2029550042016444e-09]
837,851,1077,DV3,30,1098,0.0077,1.1671,79.0985,0.0009,2.8114,18.1327,0.0,5.5912,136.9099,0.01,0.0145,1,0.05,0.215,25,6,10.3637,11.4484,12.1599,3.6084,3.9861,4.2338,0.3482,0.3482,0.3482,0.02,0.02,0.02,0.05,0.05,0.05,1071,0.0077,0.5047,1.6285,0.0431,2.8117,9.072,5.5709,5.5709,5.5709,0.01,0.01,0.01,0.05,0.05,0.05,1077,0.0077,0.5657,12.1599,0.0431,2.8182,9.072,0.3482,5.5418,5.5709,0.01,0.0101,0.02,0.05,0.05,0.05,3,0.0814,25.5858,46.9268,0.3821,4.0766,11.1416,0.0081,45.6473,136.9099,0.0125,0.0958,0.15,3,3.9667,5.2,3,18.4147,37.808,62.8081,0.0263,0.0539,0.0896,0.0014,0.0014,0.0014,0.25,0.25,0.25,5,5.0,5,76.59473694089067,76.59473694087188,0,1.5189,28.0659,77.2516,77.2516,profound,elevated,average,5,5,50,2,AF3,[3.2029550042016444e-09]
837,851,1077,,0,1098,0.0,2.2866,177.379,0.0,4.884,46.8961,0.0,5.6008,136.9099,0.01,0.0144,1,0.05,0.2136,25,6,24.8122,27.1326,30.6532,8.6391,9.447,10.6728,0.3482,0.3482,0.3482,0.02,0.02,0.02,0.05,0.05,0.05,1071,0.0021,0.8621,5.1282,0.0119,4.8026,28.5684,5.5709,5.5709,5.5709,0.01,0.01,0.01,0.05,0.05,0.05,1077,0.0021,1.0084,30.6532,0.0119,4.8284,28.5684,0.3482,5.5418,5.5709,0.01,0.0101,0.02,0.05,0.05,0.05,3,0.2239,57.3628,167.4208,1.3633,26.305,46.8961,0.0081,49.1572,136.9099,0.0125,0.0625,0.15,3,3.4667,3.7,3,22.2966,57.3628,107.6069,0.0318,0.0818,0.1535,0.0014,0.0014,0.0014,0.25,0.25,0.25,5,5.0,5,172.08842080923563,172.08842080921542,0,11.2525,67.3805,0.0,0.0,moderate,elevated,average,5,5,50,2,AF1,[1.9617740241087426e-09]
837,851,1077,,0,1098,0.0,0.9543,74.1008,0.0,2.0369,19.5397,0.0,5.6008,136.9099,0.01,0.0144,1,0.05,0.2136,25,6,10.3377,11.3045,12.7713,3.5994,3.936,4.4467,0.3482,0.3482,0.3482,0.02,0.02,0.02,0.05,0.05,0.05,1071,0.0009,0.3592,2.1366,0.0048,2.0009,11.9029,5.5709,5.5709,5.5709,0.01,0.01,0.01,0.05,0.05,0.05,1077,0.0009,0.4201,12.7713,0.0048,2.0117,11.9029,0.3482,5.5418,5.5709,0.01,0.0101,0.02,0.05,0.05,0.05,3,0.0884,23.8981,69.7544,0.568,10.7364,19.5397,0.0081,49.1572,136.9099,0.0125,0.0625,0.15,3,3.4667,3.7,3,9.2895,23.8981,44.833,0.0132,0.0341,0.0639,0.0014,0.0014,0.0014,0.25,0.25,0.25,5,5.0,5,71.69424637201628,71.69424637200763,0,1.0651,37.3741,0.0,0.0,profound,elevated,average,5,5,50,2,AF1,[1.9617740241087426e-09]
837,851,1077,DV3,20,1098,0.0,2.1172,163.3386,0.0,4.4826,39.7814,0.0,5.6008,136.9099,0.01,0.0144,1,0.05,0.2136,25,6,25.4974,27.2459,30.2196,8.8777,9.4865,10.5219,0.3482,0.3482,0.3482,0.02,0.02,0.02,0.05,0.05,0.05,1071,0.0032,0.7928,4.2872,0.018,4.4165,23.8836,5.5709,5.5709,5.5709,0.01,0.01,0.01,0.05,0.05,0.05,1077,0.0032,0.9402,30.2196,0.018,4.4448,23.8836,0.3482,5.5418,5.5709,0.01,0.0101,0.02,0.05,0.05,0.05,3,0.1129,52.659,154.5776,1.2587,17.1317,34.6859,0.0081,49.1572,136.9099,0.0125,0.0625,0.15,3,3.4667,3.7,3,15.7891,52.659,115.3437,0.0225,0.0751,0.1645,0.0014,0.0014,0.0014,0.25,0.25,0.25,5,5.0,5,157.9771151655821,157.97711516556234,0,10.1947,61.2419,23.3055,23.3055,moderate,elevated,average,5,5,50,2,AF1,[1.9617740241087426e-09]
837,851,1077,DV3,20,1098,0.0,0.8625,60.0605,0.0,1.9832,18.1355,0.0,5.6008,136.9099,0.01,0.0144,1,0.05,0.2136,25,6,10.7197,11.4178,12.3377,3.7324,3.9755,4.2958,0.3482,0.3482,0.3482,0.02,0.02,0.02,0.05,0.05,0.05,1071,0.0021,0.3528,1.7835,0.0117,1.9655,9.9358,5.5709,5.5709,5.5709,0.01,0.01,0.01,0.05,0.05,0.05,1077,0.0021,0.4145,12.3377,0.0117,1.9766,9.9358,0.3482,5.5418,5.5709,0.01,0.0101,0.02,0.05,0.05,0.05,3,0.0227,19.2094,56.9111,0.4634,3.6322,7.3295,0.0081,49.1572,136.9099,0.0125,0.0625,0.15,3,3.4667,3.7,3,8.8241,25.077,52.5698,0.0126,0.0358,0.075,0.0014,0.0014,0.0014,0.25,0.25,0.25,5,5.0,5,57.58294072836249,57.582940728354814,0,0.8684,31.183,63.8812,63.8812,profound,elevated,average,5,5,50,2,AF1,[1.9617740241087426e-09]
837,851,1077,DV3,30,1098,0.0,2.0531,156.3185,0.0,4.3964,39.852,0.0,5.6008,136.9099,0.01,0.0144,1,0.05,0.2136,25,6,25.84,27.3026,30.0028,8.997,9.5062,10.4464,0.3482,0.3482,0.3482,0.02,0.02,0.02,0.05,0.05,0.05,1071,0.0013,0.7792,4.2849,0.0074,4.3408,23.8707,5.5709,5.5709,5.5709,0.01,0.01,0.01,0.05,0.05,0.05,1077,0.0013,0.927,30.0028,0.0074,4.3696,23.8707,0.3482,5.5418,5.5709,0.01,0.0101,0.02,0.05,0.05,0.05,3,0.0573,50.3072,148.156,1.2065,12.545,28.5807,0.0081,49.1572,136.9099,0.0125,0.0625,0.15,3,3.4667,3.7,3,2.5912,50.3072,119.2121,0.0037,0.0717,0.17,0.0014,0.0014,0.0014,0.25,0.25,0.25,5,5.0,5,150.9214623437552,150.92146234373638,0,10.0529,61.2234,47.0752,50.2321,moderate,elevated,average,5,5,50,2,AF1,[1.9617740241087426e-09]
837,851,1077,DV3,30,1098,0.0,0.9003,56.4382,0.0,2.3441,18.2061,0.0,5.6008,136.9099,0.01,0.0144,1,0.05,0.2136,25,6,10.4568,11.4745,12.1209,3.6408,3.9952,4.2203,0.3482,0.3482,0.3482,0.02,0.02,0.02,0.05,0.05,0.05,1071,0.0032,0.4189,1.7812,0.0176,2.3339,9.9229,5.5709,5.5709,5.5709,0.01,0.01,0.01,0.05,0.05,0.05,1077,0.0032,0.4805,12.1209,0.0176,2.3431,9.9229,0.3482,5.5418,5.5709,0.01,0.0101,0.02,0.05,0.05,0.05,3,0.0782,16.8946,50.4895,0.4111,4.114,10.7065,0.0081,49.1572,136.9099,0.0125,0.0625,0.15,3,3.4667,3.7,3,16.111,31.5237,56.4382,0.023,0.045,0.0805,0.0014,0.0014,0.0014,0.25,0.25,0.25,5,5.0,5,50.52728790653554,50.52728790652844,0,1.3092,31.1385,100.0,100.0,profound,elevated,average,5,5,50,2,AF1,[1.9617740241087426e-09]
837,851,1077,,0,1099,0.0034,3.1928,252.3947,0.0028,6.9016,43.4903,0.0,5.5957,136.9099,0.01,0.0145,1,0.05,0.2182,25,6,25.093,27.0575,30.3953,8.7369,9.4209,10.583,0.3482,0.3482,0.3482,0.02,0.02,0.02,0.05,0.05,0.05,1071,0.0034,1.2343,4.7932,0.0189,6.8759,26.7026,5.5709,5.5709,5.5709,0.01,0.01,0.01,0.05,0.05,0.05,1077,0.0034,1.3781,30.3953,0.0189,6.8901,26.7026,0.3482,5.5418,5.5709,0.01,0.0101,0.02,0.05,0.05,0.05,4,0.2147,61.7827,157.164,1.2798,19.0508,43.4903,0.0081,36.8738,136.9099,0.0125,0.0781,0.15,3,3.9,5.2,3,52.5755,82.3769,125.9434,0.075,0.1175,0.1796,0.0014,0.0014,0.0014,0.25,0.25,0.25,5,5.0,5,247.13082093044383,247.13082093044468,0,18.134,65.0657,0.0,0.0,moderate,elevated,average,5,5,50,2,,[1.7317097225057555e-09]
837,851,1077,,0,1099,0.0015,1.3319,105.3567,0.0012,2.8776,18.1206,0.0,5.5957,136.9099,0.01,0.0145,1,0.05,0.2182,25,6,10.4547,11.2732,12.6639,3.6401,3.9251,4.4093,0.3482,0.3482,0.3482,0.02,0.02,0.02,0.05,0.05,0.05,1071,0.0015,0.5142,1.9971,0.0081,2.8648,11.1255,5.5709,5.5709,5.5709,0.01,0.01,0.01,0.05,0.05,0.05,1077,0.0015,0.5742,12.6639,0.0081,2.8707,11.1255,0.3482,5.5418,5.5709,0.01,0.0101,0.02,0.05,0.05,0.05,4,0.0846,25.7403,65.4808,0.5332,7.7698,18.1206,0.0081,36.8738,136.9099,0.0125,0.0781,0.15,3,3.9,5.2,3,21.9011,34.3204,52.4731,0.0312,0.0489,0.0748,0.0014,0.0014,0.0014,0.25,0.25,0.25,5,5.0,5,102.96124524969224,102.9612452496927,0,1.3546,35.0592,0.0,0.0,profound,elevated,average,5,5,50,2,,[1.7317097225057555e-09]
837,851,1077,DV3,20,1099,0.0004,2.955,234.8912,0.002,6.2584,39.5798,0.0,5.5957,136.9099,0.01,0.0145,1,0.05,0.2182,25,6,25.7652,27.1742,29.9736,8.9709,9.4615,10.4362,0.3482,0.3482,0.3482,0.02,0.02,0.02,0.05,0.05,0.05,1071,0.0004,1.1204,3.9441,0.002,6.2414,21.9719,5.5709,5.5709,5.5709,0.01,0.01,0.01,0.05,0.05,0.05,1077,0.0004,1.2655,29.9736,0.002,6.2593,21.9719,0.3482,5.5418,5.5709,0.01,0.0101,0.02,0.05,0.05,0.05,4,0.1041,57.3888,144.7942,1.1791,12.2021,31.4372,0.0081,36.8738,136.9099,0.0125,0.0781,0.15,3,3.9,5.2,3,25.7,76.5184,132.8337,0.0367,0.1091,0.1894,0.0014,0.0014,0.0014,0.25,0.25,0.25,5,5.0,5,229.55512633610158,229.55512633610323,0,16.6401,58.3825,0.0,0.0,moderate,elevated,average,5,5,50,2,,[1.7317097225057555e-09]
837,851,1077,DV3,20,1099,0.0007,1.15,87.8532,0.001,2.5021,18.0572,0.0,5.5957,136.9099,0.01,0.0145,1,0.05,0.2182,25,6,10.6204,11.39,12.2422,3.6978,3.9658,4.2625,0.3482,0.3482,0.3482,0.02,0.02,0.02,0.05,0.05,0.05,1071,0.0007,0.4485,1.6206,0.0039,2.4983,9.0284,5.5709,5.5709,5.5709,0.01,0.01,0.01,0.05,0.05,0.05,1077,0.0007,0.5094,12.2422,0.0039,2.5064,9.0284,0.3482,5.5418,5.5709,0.01,0.0101,0.02,0.05,0.05,0.05,4,0.0261,21.3594,53.111,0.4325,2.7054,6.0676,0.0081,36.8738,136.9099,0.0125,0.0781,0.15,3,3.9,5.2,3,4.9744,31.7781,59.3634,0.0071,0.0453,0.0847,0.0014,0.0014,0.0014,0.25,0.25,0.25,5,5.0,5,85.38555065535017,85.38555065535141,0,1.1346,27.9006,41.2256,41.2256,profound,elevated,average,5,5,50,2,,[1.7317097225057555e-09]
837,851,1077,DV3,30,1099,0.0026,2.8465,226.1394,0.0025,5.9947,39.6552,0.0,5.5957,136.9099,0.01,0.0145,1,0.05,0.2182,25,6,25.953,27.2326,29.7628,9.0363,9.4819,10.3628,0.3482,0.3482,0.3482,0.02,0.02,0.02,0.05,0.05,0.05,1071,0.0026,1.0741,3.8757,0.0146,5.9835,21.591,5.5709,5.5709,5.5709,0.01,0.01,0.01,0.05,0.05,0.05,1077,0.0026,1.2198,29.7628,0.0146,6.003,21.591,0.3482,5.5418,5.5709,0.01,0.0101,0.02,0.05,0.05,0.05,4,0.0488,55.1918,138.6094,1.1287,8.7777,25.4107,0.0081,36.8738,136.9099,0.0125,0.0781,0.15,3,3.9,5.2,3,12.2623,73.5891,136.2789,0.0175,0.1049,0.1944,0.0014,0.0014,0.0014,0.25,0.25,0.25,5,5.0,5,220.7672790389307,220.7672790389327,0,16.2597,57.7832,2.1356,16.156,moderate,elevated,average,5,5,50,2,,[1.7317097225057555e-09]
837,851,1077,DV3,30,1099,0.0039,1.166,79.1014,0.0009,2.8089,18.1326,0.0,5.5957,136.9099,0.01,0.0145,1,0.05,0.2182,25,6,10.3637,11.4484,12.1599,3.6084,3.9861,4.2338,0.3482,0.3482,0.3482,0.02,0.02,0.02,0.05,0.05,0.05,1071,0.0077,0.5047,1.6285,0.0431,2.8116,9.072,5.5709,5.5709,5.5709,0.01,0.01,0.01,0.05,0.05,0.05,1077,0.0077,0.5657,12.1599,0.0431,2.8182,9.072,0.3482,5.5418,5.5709,0.01,0.0101,0.02,0.05,0.05,0.05,4,0.0039,19.1901,46.9261,0.0411,3.0679,11.1424,0.0081,36.8738,136.9099,0.0125,0.0781,0.15,3,3.9,5.2,3,18.4122,37.8074,62.8085,0.0263,0.0539,0.0896,0.0014,0.0014,0.0014,0.25,0.25,0.25,5,5.0,5,76.5977033581793,76.59770335818071,0,1.5189,28.0659,77.2516,77.2516,profound,elevated,average,5,5,50,2,,[1.7317097225057555e-09]
395,409,518,,0,539,0.0117,2.0869,85.4506,0.001,4.732,50.5298,0.0,5.6415,136.9099,0.01,0.019,1,0.05,0.3861,25,5,1.2764,1.8351,2.9132,0.4444,0.639,1.0143,0.3482,0.3482,0.3482,0.02,0.02,0.02,0.05,0.05,0.05,513,0.0117,0.8312,4.3074,0.0651,4.6305,23.996,5.5709,5.5709,5.5709,0.01,0.01,0.01,0.05,0.05,0.05,518,0.0117,0.8409,4.3074,0.0651,4.592,23.996,0.3482,5.5205,5.5709,0.01,0.0101,0.02,0.05,0.05,0.05,3,0.2311,26.6722,74.9975,1.7798,27.982,50.5298,0.0237,49.1624,136.9099,0.0125,0.0542,0.125,3,3.9667,5.2,3,14.2886,26.6722,50.561,0.0204,0.038,0.0721,0.0014,0.0014,0.0014,0.25,0.25,0.25,5,5.0,5,80.01657234897645,80.01657234897634,0,11.2242,61.4027,0.0,0.0,moderate,elevated,average,4,3,24,2,AF2,[3.847314943770968e-10]
395,409,518,,0,539,0.0048,0.8728,35.8009,0.0004,1.9758,21.0538,0.0,5.6415,136.9099,0.01,0.019,1,0.05,0.3861,25,5,0.5317,0.7645,1.2136,0.1851,0.2662,0.4226,0.3482,0.3482,0.3482,0.02,0.02,0.02,0.05,0.05,0.05,513,0.0048,0.3463,1.7947,0.0269,1.9292,9.9981,5.5709,5.5709,5.5709,0.01,0.01,0.01,0.05,0.05,0.05,518,0.0048,0.3503,1.7947,0.0269,1.9132,9.9981,0.3482,5.5205,5.5709,0.01,0.0101,0.02,0.05,0.05,0.05,3,0.0914,11.1115,31.2482,0.7416,11.437,21.0538,0.0237,49.1624,136.9099,0.0125,0.0542,0.125,3,3.9667,5.2,3,5.9524,11.1115,21.0663,0.0085,0.0158,0.03,0.0014,0.0014,0.0014,0.25,0.25,0.25,5,5.0,5,33.334578254834945,33.334578254834895,0,1.5099,31.3974,0.0,0.0,profound,elevated,average,4,3,24,2,AF2,[3.847314943770968e-10]
395,409,518,DV3,20,539,0.0043,2.0281,80.4099,0.0009,4.6574,41.0691,0.0,5.6415,136.9099,0.01,0.019,1,0.05,0.3861,25,5,1.6639,3.4942,5.4233,0.5793,1.2166,1.8883,0.3482,0.3482,0.3482,0.02,0.02,0.02,0.05,0.05,0.05,513,0.0043,0.8248,3.8897,0.0238,4.595,21.6691,5.5709,5.5709,5.5709,0.01,0.01,0.01,0.05,0.05,0.05,518,0.0043,0.8506,5.4233,0.0238,4.5624,21.6691,0.3482,5.5205,5.5709,0.01,0.0101,0.02,0.05,0.05,0.05,3,0.1375,24.9753,71.117,1.6877,19.7529,38.7471,0.0237,49.1624,136.9099,0.0125,0.0542,0.125,3,3.9667,5.2,3,1.8119,26.1832,53.5696,0.0026,0.0373,0.0764,0.0014,0.0014,0.0014,0.25,0.25,0.25,5,5.0,5,74.92595680767178,74.9259568076719,0,11.1628,57.907,37.0656,52.3166,moderate,elevated,average,4,3,24,2,AF2,[3.847314943770968e-10]
395,409,518,DV3,20,539,0.0022,0.9337,30.7602,0.0003,2.3867,18.6048,0.0,5.6415,136.9099,0.01,0.019,1,0.05,0.3861,25,5,0.9193,2.4236,3.7238,0.3201,0.8438,1.2965,0.3482,0.3482,0.3482,0.02,0.02,0.02,0.05,0.05,0.05,513,0.0022,0.4313,1.7178,0.0121,2.4026,9.5699,5.5709,5.5709,5.5709,0.01,0.01,0.01,0.05,0.05,0.05,518,0.0022,0.4505,3.7238,0.0121,2.3875,9.5699,0.3482,5.5205,5.5709,0.01,0.0101,0.02,0.05,0.05,0.05,3,0.0022,9.4161,27.3676,0.297,3.4058,9.2711,0.0237,49.1624,136.9099,0.0125,0.0542,0.125,3,3.9667,5.2,3,10.663,16.5234,24.0749,0.0152,0.0236,0.0343,0.0014,0.0014,0.0014,0.25,0.25,0.25,5,5.0,5,28.243962713530408,28.24396271353055,0,1.6267,29.8969,68.5328,68.5328,profound,elevated,average,4,3,24,2,AF2,[3.847314943770968e-10]
395,409,518,DV3,30,539,0.005,2.0831,77.8895,0.0009,4.9337,41.0821,0.0,5.6415,136.9099,0.01,0.019,1,0.05,0.3861,25,5,1.8577,4.3238,6.6784,0.6468,1.5055,2.3253,0.3482,0.3482,0.3482,0.02,0.02,0.02,0.05,0.05,0.05,513,0.005,0.8808,3.8738,0.028,4.9066,21.5807,5.5709,5.5709,5.5709,0.01,0.01,0.01,0.05,0.05,0.05,518,0.005,0.914,6.6784,0.028,4.8738,21.5807,0.3482,5.5205,5.5709,0.01,0.0101,0.02,0.05,0.05,0.05,3,0.0907,24.1269,69.1767,1.6416,15.6384,32.8558,0.0237,49.1624,136.9099,0.0125,0.0542,0.125,3,3.9667,5.2,3,10.3013,30.9944,55.0739,0.0147,0.0442,0.0785,0.0014,0.0014,0.0014,0.25,0.25,0.25,5,5.0,5,72.38064903701945,72.38064903701968,0,11.8038,57.7669,61.1969,61.1969,moderate,elevated,average,4,3,24,2,AF2,[3.847314943770968e-10]
395,409,518,DV3,30,539,0.013,1.0265,28.2399,0.0003,2.8962,18.6177,0.0,5.6415,136.9099,0.01,0.019,1,0.05,0.3861,25,5,1.1131,3.2531,4.9788,0.3875,1.1327,1.7335,0.3482,0.3482,0.3482,0.02,0.02,0.02,0.05,0.05,0.05,513,0.013,0.5267,2.0878,0.0722,2.9343,11.6307,5.5709,5.5709,5.5709,0.01,0.01,0.01,0.05,0.05,0.05,518,0.013,0.553,4.9788,0.0722,2.9169,11.6307,0.3482,5.5205,5.5709,0.01,0.0101,0.02,0.05,0.05,0.05,3,0.049,8.5989,25.4274,0.6034,3.5621,6.7032,0.0237,49.1624,136.9099,0.0125,0.0542,0.125,3,3.9667,5.2,3,19.1525,21.3345,25.5793,0.0273,0.0304,0.0365,0.0014,0.0014,0.0014,0.25,0.25,0.25,5,5.0,5,25.6986549428781,25.698654942878303,0,2.6598,36.581,71.2355,71.2355,profound,elevated,average,4,3,24,2,AF2,[3.847314943770968e-10]
395,409,518,,0,539,0.055,4.5766,188.9933,0.0021,8.4306,39.9641,0.0,5.622,136.9099,0.01,0.0192,1,0.05,0.3861,25,5,30.1809,33.0044,36.5357,10.5084,11.4914,12.721,0.3482,0.3482,0.3482,0.02,0.02,0.02,0.05,0.05,0.05,513,0.055,1.5288,4.1789,0.3062,8.5167,23.2803,5.5709,5.5709,5.5709,0.01,0.01,0.01,0.05,0.05,0.05,518,0.055,1.8326,36.5357,0.3062,8.5454,23.2803,0.3482,5.5205,5.5709,0.01,0.0101,0.02,0.05,0.05,0.05,3,0.2019,61.2209,114.1131,0.9292,10.0731,27.6443,0.0081,45.6473,136.9099,0.0125,0.0958,0.15,3,3.9667,5.2,3,28.9774,61.2209,98.8105,0.0413,0.0873,0.1409,0.0014,0.0014,0.0014,0.25,0.25,0.25,5,5.0,5,183.66270079116052,183.6627007911529,0,24.1527,60.3651,0.0,0.0,moderate,elevated,average,4,3,24,2,AF3,[9.805796937149593e-10]
395,409,518,,0,539,0.0229,1.9101,78.9411,0.0009,3.5168,18.1293,0.0,5.622,136.9099,0.01,0.0192,1,0.05,0.3861,25,5,12.5745,13.7509,15.2223,4.3782,4.7878,5.3001,0.3482,0.3482,0.3482,0.02,0.02,0.02,0.05,0.05,0.05,513,0.0229,0.6369,1.7411,0.1277,3.5484,9.6995,5.5709,5.5709,5.5709,0.01,0.01,0.01,0.05,0.05,0.05,518,0.0229,0.7635,15.2223,0.1277,3.5603,9.6995,0.3482,5.5205,5.5709,0.01,0.0101,0.02,0.05,0.05,0.05,3,0.0793,25.506,47.5444,0.3872,3.975,10.8522,0.0081,45.6473,136.9099,0.0125,0.0958,0.15,3,3.9667,5.2,3,12.0698,25.506,41.1678,0.0172,0.0364,0.0587,0.0014,0.0014,0.0014,0.25,0.25,0.25,5,5.0,5,76.51787808447784,76.51787808447455,0,3.5515,30.3581,0.0,0.0,profound,elevated,average,4,3,24,2,AF3,[9.805796937149593e-10]
395,409,518,DV3,20,539,0.0011,4.308,179.3507,0.002,7.7047,40.0376,0.0,5.622,136.9099,0.01,0.0192,1,0.05,0.3861,25,5,31.2091,33.0711,35.1801,10.8664,11.5147,12.249,0.3482,0.3482,0.3482,0.02,0.02,0.02,0.05,0.05,0.05,513,0.0011,1.3964,3.9525,0.0059,7.7794,22.0188,5.5709,5.5709,5.5709,0.01,0.01,0.01,0.05,0.05,0.05,518,0.0011,1.7022,35.1801,0.0059,7.8155,22.0188,0.3482,5.5205,5.5709,0.01,0.0101,0.02,0.05,0.05,0.05,3,0.1084,57.9883,108.1798,0.8809,5.7601,14.8408,0.0081,45.6473,136.9099,0.0125,0.0958,0.15,3,3.9667,5.2,3,11.8274,57.9883,103.4643,0.0169,0.0827,0.1476,0.0014,0.0014,0.0014,0.25,0.25,0.25,5,5.0,5,173.96500269679456,173.96500269678748,0,22.7527,58.4557,1.7375,1.7375,moderate,elevated,average,4,3,24,2,AF3,[9.805796937149593e-10]
395,409,518,DV3,20,539,0.0101,1.7367,69.2985,0.0008,3.2231,18.2028,0.0,5.622,136.9099,0.01,0.0192,1,0.05,0.3861,25,5,13.033,13.8177,14.9581,4.5378,4.811,5.2081,0.3482,0.3482,0.3482,0.02,0.02,0.02,0.05,0.05,0.05,513,0.0101,0.5847,1.764,0.056,3.2575,9.8272,5.5709,5.5709,5.5709,0.01,0.01,0.01,0.05,0.05,0.05,518,0.0101,0.7125,14.9581,0.056,3.2725,9.8272,0.3482,5.5205,5.5709,0.01,0.0101,0.02,0.05,0.05,0.05,3,0.0143,22.2829,41.611,0.3388,0.9629,1.9513,0.0081,45.6473,136.9099,0.0125,0.0958,0.15,3,3.9667,5.2,3,5.0802,25.6602,45.8216,0.0072,0.0366,0.0653,0.0014,0.0014,0.0014,0.25,0.25,0.25,5,5.0,5,66.820179990112,66.82017999010941,0,3.3019,30.8063,39.9614,39.9614,profound,elevated,average,4,3,24,2,AF3,[9.805796937149593e-10]
395,409,518,DV3,30,539,0.0022,4.1912,174.5294,0.0019,7.4387,40.0744,0.0,5.622,136.9099,0.01,0.0192,1,0.05,0.3861,25,5,31.709,33.1045,35.0318,11.0404,11.5263,12.1974,0.3482,0.3482,0.3482,0.02,0.02,0.02,0.05,0.05,0.05,513,0.0022,1.3485,4.0275,0.012,7.5125,22.4367,5.5709,5.5709,5.5709,0.01,0.01,0.01,0.05,0.05,0.05,518,0.0022,1.6551,35.0318,0.012,7.5513,22.4367,0.3482,5.5205,5.5709,0.01,0.0101,0.02,0.05,0.05,0.05,3,0.0616,56.3721,105.2131,0.8568,3.6036,8.439,0.0081,45.6473,136.9099,0.0125,0.0958,0.15,3,3.9667,5.2,3,3.2524,56.3721,105.7912,0.0046,0.0804,0.1509,0.0014,0.0014,0.0014,0.25,0.25,0.25,5,5.0,5,169.11615364961148,169.1161536496049,0,22.3379,59.1,6.3707,19.8842,moderate,elevated,average,4,3,24,2,AF3,[9.805796937149593e-10]
